Age,Gender,Education Level,Job Title,Years of Experience,Salary
27.0,1,0,174,3.0,60000.0
35.0,0,2,94,8.0,85000.0
30.0,1,0,102,5.0,70000.0
26.0,0,2,49,3.0,50000.0
41.0,1,3,20,13.0,140000.0
33.0,0,0,51,6.0,75000.0
27.0,1,1,82,2.0,35000.0
38.0,0,2,96,10.0,110000.0
29.0,1,0,175,4.0,65000.0
46.0,1,3,20,18.0,180000.0
26.0,0,0,86,1.0,35000.0
39.0,0,2,51,11.0,120000.0
32.0,1,0,102,6.0,75000.0
28.0,0,1,82,1.0,30000.0
43.0,1,3,20,16.0,160000.0
27.0,1,0,174,3.0,60000.0
35.0,0,2,94,8.0,85000.0
30.0,1,0,102,5.0,70000.0
26.0,0,2,49,3.0,50000.0
41.0,1,3,20,13.0,140000.0
33.0,0,0,51,6.0,75000.0
27.0,1,1,82,2.0,35000.0
38.0,0,2,96,10.0,110000.0
29.0,1,0,175,4.0,65000.0
46.0,1,3,20,18.0,180000.0
26.0,0,0,86,1.0,35000.0
39.0,0,2,51,11.0,120000.0
32.0,1,0,102,6.0,75000.0
28.0,0,1,82,1.0,30000.0
43.0,1,3,20,16.0,160000.0
27.0,1,0,174,3.0,60000.0
35.0,0,2,94,8.0,85000.0
30.0,1,0,102,5.0,70000.0
26.0,0,2,49,3.0,50000.0
41.0,1,3,20,13.0,140000.0
33.0,0,0,51,6.0,75000.0
27.0,1,1,82,2.0,35000.0
38.0,0,2,96,10.0,110000.0
29.0,1,0,175,4.0,65000.0
46.0,1,3,20,18.0,180000.0
26.0,0,0,86,1.0,35000.0
39.0,0,2,51,11.0,120000.0
32.0,1,0,102,6.0,75000.0
28.0,0,1,82,1.0,30000.0
43.0,1,3,20,16.0,160000.0
27.0,1,0,174,3.0,60000.0
35.0,0,2,94,8.0,85000.0
30.0,1,0,102,5.0,70000.0
26.0,0,2,49,3.0,50000.0
41.0,1,3,20,13.0,140000.0
33.0,0,0,51,6.0,75000.0
27.0,1,1,82,2.0,35000.0
38.0,0,2,96,10.0,110000.0
29.0,1,0,175,4.0,65000.0
46.0,1,3,20,18.0,180000.0
26.0,0,0,86,1.0,35000.0
39.0,0,2,51,11.0,120000.0
32.0,1,0,102,6.0,75000.0
28.0,0,1,82,1.0,30000.0
43.0,1,3,20,16.0,160000.0
27.0,1,0,174,3.0,60000.0
24.0,1,0,175,2.0,55000.0
32.0,0,2,96,7.0,90000.0
45.0,1,3,20,16.0,160000.0
28.0,0,0,49,4.0,60000.0
22.0,1,1,82,1.0,25000.0
29.0,0,2,174,5.0,70000.0
36.0,1,0,102,8.0,100000.0
27.0,0,0,94,3.0,45000.0
42.0,1,3,20,14.0,140000.0
34.0,0,0,51,6.0,75000.0
25.0,1,1,82,2.0,30000.0
39.0,0,2,96,11.0,120000.0
30.0,1,0,175,4.0,65000.0
47.0,1,3,20,19.0,190000.0
25.0,0,0,86,1.0,35000.0
40.0,0,2,51,12.0,130000.0
33.0,1,0,102,7.0,85000.0
29.0,0,1,82,1.0,25000.0
44.0,1,3,20,15.0,150000.0
28.0,1,0,174,3.0,60000.0
36.0,0,2,94,9.0,100000.0
31.0,1,0,102,6.0,75000.0
27.0,0,2,49,3.0,50000.0
42.0,1,3,20,14.0,140000.0
34.0,0,0,51,6.0,75000.0
26.0,1,1,82,2.0,30000.0
39.0,0,2,96,11.0,120000.0
30.0,1,0,175,4.0,65000.0
47.0,1,3,20,19.0,190000.0
25.0,0,0,86,1.0,35000.0
40.0,0,2,51,12.0,130000.0
33.0,1,0,102,7.0,85000.0
29.0,0,1,82,1.0,25000.0
44.0,1,3,20,15.0,150000.0
28.0,1,0,174,3.0,60000.0
36.0,0,2,94,9.0,100000.0
31.0,1,0,102,6.0,75000.0
27.0,0,2,49,3.0,50000.0
42.0,1,3,20,14.0,140000.0
34.0,0,0,51,6.0,75000.0
26.0,1,1,82,2.0,30000.0
39.0,0,2,96,11.0,120000.0
30.0,1,0,175,4.0,65000.0
47.0,1,3,20,19.0,190000.0
25.0,0,0,86,1.0,35000.0
40.0,0,2,51,12.0,130000.0
33.0,1,0,102,7.0,85000.0
29.0,0,1,82,1.0,25000.0
44.0,1,3,20,15.0,150000.0
28.0,1,0,174,3.0,60000.0
36.0,0,2,94,9.0,100000.0
31.0,1,0,102,6.0,75000.0
27.0,0,2,49,3.0,50000.0
42.0,1,3,20,14.0,140000.0
34.0,0,0,51,6.0,75000.0
26.0,1,1,82,2.0,30000.0
39.0,0,2,96,11.0,120000.0
30.0,1,0,175,4.0,65000.0
47.0,1,3,20,19.0,190000.0
25.0,0,0,86,1.0,35000.0
40.0,0,2,51,12.0,130000.0
33.0,1,0,102,7.0,85000.0
29.0,0,1,82,1.0,25000.0
44.0,1,3,20,15.0,150000.0
28.0,1,0,174,3.0,60000.0
36.0,0,2,94,9.0,100000.0
31.0,1,0,102,6.0,75000.0
27.0,0,2,49,3.0,50000.0
42.0,1,3,20,14.0,140000.0
34.0,0,0,51,6.0,75000.0
26.0,1,1,82,2.0,30000.0
39.0,0,2,96,11.0,120000.0
30.0,1,0,175,4.0,65000.0
47.0,1,3,20,19.0,190000.0
25.0,0,0,86,1.0,35000.0
40.0,0,2,51,12.0,130000.0
33.0,1,0,102,7.0,85000.0
29.0,0,1,82,1.0,25000.0
44.0,1,3,20,15.0,150000.0
28.0,1,0,174,3.0,60000.0
36.0,0,2,94,9.0,100000.0
31.0,1,0,102,6.0,75000.0
27.0,0,2,49,3.0,50000.0
42.0,1,3,20,14.0,140000.0
34.0,0,0,51,6.0,75000.0
26.0,1,1,82,2.0,30000.0
39.0,0,2,96,11.0,120000.0
30.0,1,0,175,4.0,65000.0
47.0,1,3,20,19.0,190000.0
25.0,0,0,86,1.0,35000.0
40.0,0,2,51,12.0,130000.0
33.0,1,0,102,7.0,85000.0
29.0,0,1,82,1.0,25000.0
44.0,1,3,20,15.0,150000.0
28.0,1,0,174,3.0,60000.0
36.0,0,2,94,9.0,100000.0
31.0,1,0,102,6.0,75000.0
27.0,0,2,49,3.0,50000.0
42.0,1,3,20,14.0,140000.0
34.0,0,0,51,6.0,75000.0
26.0,1,1,82,2.0,30000.0
39.0,0,2,96,11.0,120000.0
30.0,1,0,175,4.0,65000.0
47.0,1,3,20,19.0,190000.0
25.0,0,0,86,1.0,35000.0
40.0,0,2,51,12.0,130000.0
33.0,1,0,102,7.0,85000.0
29.0,0,1,82,1.0,25000.0
44.0,1,3,20,15.0,150000.0
28.0,1,0,174,3.0,60000.0
36.0,0,2,94,9.0,100000.0
31.0,1,0,102,6.0,75000.0
27.0,0,2,49,3.0,50000.0
42.0,1,3,20,14.0,140000.0
34.0,0,0,51,6.0,75000.0
26.0,1,1,82,2.0,30000.0
39.0,0,2,96,11.0,120000.0
30.0,1,0,175,4.0,65000.0
47.0,1,3,20,19.0,190000.0
25.0,0,0,86,1.0,35000.0
40.0,0,2,51,12.0,130000.0
33.0,1,0,102,7.0,85000.0
29.0,0,1,82,1.0,25000.0
44.0,1,3,20,15.0,150000.0
28.0,1,0,174,3.0,60000.0
31.0,1,0,175,5.0,80000.0
27.0,0,2,96,3.0,60000.0
38.0,1,3,20,12.0,130000.0
29.0,0,0,49,2.0,45000.0
23.0,1,1,82,1.0,25000.0
32.0,0,2,174,7.0,90000.0
44.0,1,0,102,18.0,170000.0
26.0,0,0,94,2.0,40000.0
40.0,1,3,20,15.0,150000.0
33.0,0,0,51,8.0,95000.0
24.0,1,1,82,1.0,25000.0
35.0,0,2,96,10.0,110000.0
29.0,1,0,175,4.0,70000.0
49.0,1,3,20,22.0,220000.0
26.0,0,0,86,2.0,35000.0
41.0,0,2,51,13.0,140000.0
36.0,1,0,102,9.0,110000.0
28.0,0,1,82,1.0,25000.0
43.0,1,3,20,16.0,160000.0
29.0,1,0,174,5.0,80000.0
39.0,0,2,94,11.0,120000.0
32.0,1,0,102,6.0,90000.0
28.0,0,2,49,2.0,45000.0
40.0,1,3,20,15.0,150000.0
33.0,0,0,51,8.0,95000.0
24.0,1,1,82,1.0,25000.0
35.0,0,2,96,10.0,110000.0
29.0,1,0,175,4.0,70000.0
49.0,1,3,20,22.0,220000.0
26.0,0,0,86,2.0,35000.0
41.0,0,2,51,13.0,140000.0
36.0,1,0,102,9.0,110000.0
28.0,0,1,82,1.0,25000.0
43.0,1,3,20,16.0,160000.0
29.0,1,0,174,5.0,80000.0
39.0,0,2,94,11.0,120000.0
32.0,1,0,102,6.0,90000.0
28.0,0,2,49,2.0,45000.0
40.0,1,3,20,15.0,150000.0
33.0,0,0,51,8.0,95000.0
24.0,1,1,82,1.0,25000.0
35.0,0,2,96,10.0,110000.0
29.0,1,0,175,4.0,70000.0
49.0,1,3,20,22.0,220000.0
26.0,0,0,86,2.0,35000.0
41.0,0,2,51,13.0,140000.0
36.0,1,0,102,9.0,110000.0
28.0,0,1,82,1.0,25000.0
43.0,1,3,20,16.0,160000.0
29.0,1,0,174,5.0,80000.0
39.0,0,2,94,11.0,120000.0
32.0,1,0,102,6.0,90000.0
28.0,0,2,49,2.0,45000.0
40.0,1,3,20,15.0,150000.0
33.0,0,0,51,8.0,95000.0
24.0,1,1,82,1.0,25000.0
35.0,0,2,96,10.0,110000.0
29.0,1,0,175,4.0,70000.0
49.0,1,3,20,22.0,220000.0
26.0,0,0,86,2.0,35000.0
41.0,0,2,51,13.0,140000.0
36.0,1,0,102,9.0,110000.0
28.0,0,1,82,1.0,25000.0
43.0,1,3,20,16.0,160000.0
29.0,1,0,174,5.0,80000.0
39.0,0,2,94,11.0,120000.0
32.0,1,0,102,6.0,90000.0
28.0,0,2,49,2.0,45000.0
40.0,1,3,20,15.0,150000.0
33.0,0,0,51,8.0,95000.0
24.0,1,1,82,1.0,25000.0
35.0,0,2,96,10.0,110000.0
29.0,1,0,175,4.0,70000.0
49.0,1,3,20,22.0,220000.0
26.0,0,0,86,2.0,35000.0
41.0,0,2,51,13.0,140000.0
36.0,1,0,102,9.0,110000.0
28.0,0,1,82,1.0,25000.0
43.0,1,3,20,16.0,160000.0
29.0,1,0,174,5.0,80000.0
39.0,0,2,94,11.0,120000.0
32.0,1,0,102,6.0,90000.0
28.0,0,2,49,2.0,45000.0
40.0,1,3,20,15.0,150000.0
33.0,0,0,51,8.0,95000.0
24.0,1,1,82,1.0,25000.0
35.0,0,2,96,10.0,110000.0
29.0,1,0,175,4.0,70000.0
49.0,1,3,20,22.0,220000.0
26.0,0,0,86,2.0,35000.0
41.0,0,2,51,13.0,140000.0
36.0,1,0,102,9.0,110000.0
28.0,0,1,82,1.0,25000.0
43.0,1,3,20,16.0,160000.0
29.0,1,0,174,5.0,80000.0
39.0,0,2,94,11.0,120000.0
32.0,1,0,102,6.0,90000.0
28.0,0,2,49,2.0,45000.0
40.0,1,3,20,15.0,150000.0
33.0,0,0,51,8.0,95000.0
24.0,1,1,82,1.0,25000.0
35.0,0,2,96,10.0,110000.0
29.0,1,0,175,4.0,70000.0
49.0,1,3,20,22.0,220000.0
26.0,0,0,86,2.0,35000.0
41.0,0,2,51,13.0,140000.0
36.0,1,0,102,9.0,110000.0
28.0,0,1,82,1.0,25000.0
43.0,1,3,20,16.0,160000.0
29.0,1,0,174,5.0,80000.0
39.0,0,2,94,11.0,120000.0
32.0,1,0,102,6.0,90000.0
28.0,0,2,49,2.0,45000.0
40.0,1,3,20,15.0,150000.0
33.0,0,0,51,8.0,95000.0
24.0,1,1,82,1.0,25000.0
35.0,0,2,96,10.0,110000.0
29.0,1,0,175,4.0,70000.0
49.0,1,3,20,22.0,220000.0
26.0,0,0,86,2.0,35000.0
41.0,0,2,51,13.0,140000.0
36.0,1,0,102,9.0,110000.0
28.0,0,1,82,1.0,25000.0
43.0,1,3,20,16.0,160000.0
29.0,1,0,174,5.0,80000.0
34.0,1,0,175,6.0,85000.0
31.0,0,2,96,4.0,62000.0
41.0,1,3,20,13.0,138000.0
27.0,0,0,49,2.0,47000.0
25.0,1,1,82,1.0,26000.0
33.0,0,2,174,8.0,95000.0
45.0,1,0,102,19.0,174000.0
28.0,0,0,94,2.0,41000.0
42.0,1,3,20,16.0,162000.0
34.0,0,0,51,9.0,99000.0
23.0,1,1,82,1.0,26000.0
36.0,0,2,96,11.0,117000.0
30.0,1,0,175,5.0,75000.0
50.0,1,3,20,23.0,225000.0
27.0,0,0,86,2.0,36000.0
43.0,0,2,51,14.0,146000.0
37.0,1,0,102,10.0,113000.0
29.0,0,1,82,1.0,26000.0
44.0,1,3,20,17.0,168000.0
30.0,1,0,174,6.0,85000.0
40.0,0,2,94,12.0,122000.0
33.0,1,0,102,7.0,96000.0
29.0,0,2,49,3.0,49000.0
43.0,1,3,20,16.0,162000.0
34.0,0,0,51,9.0,99000.0
23.0,1,1,82,1.0,26000.0
36.0,0,2,96,11.0,117000.0
30.0,1,0,175,5.0,75000.0
50.0,1,3,20,23.0,225000.0
27.0,0,0,86,2.0,36000.0
43.0,0,2,51,14.0,146000.0
37.0,1,0,102,10.0,113000.0
29.0,0,1,82,1.0,26000.0
44.0,1,3,20,17.0,168000.0
30.0,1,0,174,6.0,85000.0
40.0,0,2,94,12.0,122000.0
33.0,1,0,102,7.0,96000.0
29.0,0,2,49,3.0,49000.0
43.0,1,3,20,16.0,162000.0
34.0,0,0,51,9.0,99000.0
23.0,1,1,82,1.0,26000.0
36.0,0,2,96,11.0,117000.0
30.0,1,0,175,5.0,75000.0
50.0,1,3,20,23.0,225000.0
27.0,0,0,86,2.0,36000.0
43.0,0,2,51,14.0,146000.0
37.0,1,0,102,10.0,113000.0
29.0,0,1,82,1.0,26000.0
44.0,1,3,20,17.0,168000.0
30.0,1,0,174,6.0,85000.0
40.0,0,2,94,12.0,122000.0
33.0,1,0,102,7.0,96000.0
29.0,0,2,49,3.0,49000.0
43.0,1,3,20,16.0,162000.0
34.0,0,0,51,9.0,99000.0
23.0,1,1,82,1.0,26000.0
36.0,0,2,96,11.0,117000.0
30.0,1,0,175,5.0,75000.0
50.0,1,3,20,23.0,225000.0
27.0,0,0,86,2.0,36000.0
43.0,0,2,51,14.0,146000.0
37.0,1,0,102,10.0,113000.0
29.0,0,1,82,1.0,26000.0
44.0,1,3,20,17.0,168000.0
30.0,1,0,174,6.0,85000.0
40.0,0,2,94,12.0,122000.0
33.0,1,0,102,7.0,96000.0
29.0,0,2,49,3.0,49000.0
43.0,1,3,20,16.0,162000.0
34.0,0,0,51,9.0,99000.0
23.0,1,1,82,1.0,26000.0
36.0,0,2,96,11.0,117000.0
30.0,1,0,175,5.0,75000.0
50.0,1,3,20,23.0,225000.0
27.0,0,0,86,2.0,36000.0
43.0,0,2,51,14.0,146000.0
37.0,1,0,102,10.0,113000.0
29.0,0,1,82,1.0,26000.0
44.0,1,3,20,17.0,168000.0
30.0,1,0,174,6.0,85000.0
40.0,0,2,94,12.0,122000.0
33.0,1,0,102,7.0,96000.0
29.0,0,2,49,3.0,49000.0
43.0,1,3,20,16.0,162000.0
34.0,0,0,51,9.0,99000.0
23.0,1,1,82,1.0,26000.0
36.0,0,2,96,11.0,117000.0
30.0,1,0,175,5.0,75000.0
50.0,1,3,20,23.0,225000.0
27.0,0,0,86,2.0,36000.0
43.0,0,2,51,14.0,146000.0
37.0,1,0,102,10.0,113000.0
29.0,0,1,82,1.0,26000.0
44.0,1,3,20,17.0,168000.0
30.0,1,0,174,6.0,85000.0
40.0,0,2,94,12.0,122000.0
33.0,1,0,102,7.0,96000.0
29.0,0,2,49,3.0,49000.0
43.0,1,3,20,16.0,162000.0
34.0,0,0,51,9.0,99000.0
23.0,1,1,82,1.0,26000.0
36.0,0,2,96,11.0,117000.0
30.0,1,0,175,5.0,75000.0
50.0,1,3,20,23.0,225000.0
27.0,0,0,86,2.0,36000.0
43.0,0,2,51,14.0,146000.0
37.0,1,0,102,10.0,113000.0
29.0,0,1,82,1.0,26000.0
44.0,1,3,20,17.0,168000.0
30.0,1,0,174,6.0,85000.0
40.0,0,2,94,12.0,122000.0
33.0,1,0,102,7.0,96000.0
29.0,0,2,49,3.0,49000.0
43.0,1,3,20,16.0,162000.0
34.0,0,0,51,9.0,99000.0
23.0,1,1,82,1.0,26000.0
36.0,0,2,96,11.0,117000.0
30.0,1,0,175,5.0,75000.0
50.0,1,3,20,23.0,225000.0
27.0,0,0,86,2.0,36000.0
43.0,0,2,51,14.0,146000.0
37.0,1,0,102,10.0,113000.0
29.0,0,1,82,1.0,26000.0
44.0,1,3,20,17.0,168000.0
30.0,1,0,174,6.0,85000.0
32.0,0,2,174,8.0,95000.0
46.0,1,3,20,18.0,180000.0
28.0,0,0,94,2.0,41000.0
24.0,1,1,82,1.0,26000.0
31.0,0,2,96,5.0,68000.0
39.0,1,0,102,13.0,127000.0
25.0,0,0,49,2.0,47000.0
41.0,1,3,20,15.0,155000.0
35.0,0,0,51,8.0,92000.0
26.0,1,1,82,1.0,26000.0
37.0,0,2,96,12.0,125000.0
29.0,1,0,175,4.0,71000.0
51.0,1,3,20,24.0,240000.0
28.0,0,0,86,2.0,36000.0
44.0,0,2,51,15.0,152000.0
38.0,1,0,102,11.0,119000.0
30.0,0,1,82,1.0,26000.0
45.0,1,3,20,19.0,190000.0
31.0,1,0,174,6.0,85000.0
41.0,0,2,94,13.0,131000.0
34.0,1,0,102,8.0,101000.0
30.0,0,2,49,3.0,49000.0
44.0,1,3,20,18.0,182000.0
35.0,0,0,51,8.0,92000.0
26.0,1,1,82,1.0,26000.0
37.0,0,2,96,12.0,125000.0
29.0,1,0,175,4.0,71000.0
51.0,1,3,20,24.0,240000.0
28.0,0,0,86,2.0,36000.0
44.0,0,2,51,15.0,152000.0
38.0,1,0,102,11.0,119000.0
30.0,0,1,82,1.0,26000.0
45.0,1,3,20,19.0,190000.0
31.0,1,0,174,6.0,85000.0
41.0,0,2,94,13.0,131000.0
34.0,1,0,102,8.0,101000.0
30.0,0,2,49,3.0,49000.0
44.0,1,3,20,18.0,182000.0
35.0,0,0,51,8.0,92000.0
26.0,1,1,82,1.0,26000.0
37.0,0,2,96,12.0,125000.0
29.0,1,0,175,4.0,71000.0
51.0,1,3,20,24.0,240000.0
28.0,0,0,86,2.0,36000.0
44.0,0,2,51,15.0,152000.0
38.0,1,0,102,11.0,119000.0
30.0,0,1,82,1.0,26000.0
45.0,1,3,20,19.0,190000.0
31.0,1,0,174,6.0,85000.0
41.0,0,2,94,13.0,131000.0
34.0,1,0,102,8.0,101000.0
30.0,0,2,49,3.0,49000.0
44.0,1,3,20,18.0,182000.0
35.0,0,0,51,8.0,92000.0
26.0,1,1,82,1.0,26000.0
37.0,0,2,96,12.0,125000.0
29.0,1,0,175,4.0,71000.0
51.0,1,3,20,24.0,240000.0
28.0,0,0,86,2.0,36000.0
44.0,0,2,51,15.0,152000.0
38.0,1,0,102,11.0,119000.0
30.0,0,1,82,1.0,26000.0
45.0,1,3,20,19.0,190000.0
31.0,1,0,174,6.0,85000.0
41.0,0,2,94,13.0,131000.0
34.0,1,0,102,8.0,101000.0
30.0,0,2,49,3.0,49000.0
44.0,1,3,20,18.0,182000.0
35.0,0,0,51,8.0,92000.0
26.0,1,1,82,1.0,26000.0
37.0,0,2,96,12.0,125000.0
29.0,1,0,175,4.0,71000.0
51.0,1,3,20,24.0,240000.0
28.0,0,0,86,2.0,36000.0
44.0,0,2,51,15.0,152000.0
38.0,1,0,102,11.0,119000.0
30.0,0,1,82,1.0,26000.0
45.0,1,3,20,19.0,190000.0
31.0,1,0,174,6.0,85000.0
41.0,0,2,94,13.0,131000.0
34.0,1,0,102,8.0,101000.0
30.0,0,2,49,3.0,49000.0
44.0,1,3,20,18.0,182000.0
35.0,0,0,51,8.0,92000.0
26.0,1,1,82,1.0,26000.0
37.0,0,2,96,12.0,125000.0
29.0,1,0,175,4.0,71000.0
51.0,1,3,20,24.0,240000.0
28.0,0,0,86,2.0,36000.0
44.0,0,2,51,15.0,152000.0
38.0,1,0,102,11.0,119000.0
30.0,0,1,82,1.0,26000.0
45.0,1,3,20,19.0,190000.0
31.0,1,0,174,6.0,85000.0
41.0,0,2,94,13.0,131000.0
34.0,1,0,102,8.0,101000.0
30.0,0,2,49,3.0,49000.0
44.0,1,3,20,18.0,182000.0
35.0,0,0,51,8.0,92000.0
26.0,1,1,82,1.0,26000.0
37.0,0,2,96,12.0,125000.0
29.0,1,0,175,4.0,71000.0
51.0,1,3,20,24.0,240000.0
28.0,0,0,86,2.0,36000.0
44.0,0,2,51,15.0,152000.0
38.0,1,0,102,11.0,119000.0
30.0,0,1,82,1.0,26000.0
45.0,1,3,20,19.0,190000.0
31.0,1,0,174,6.0,85000.0
41.0,0,2,94,13.0,131000.0
34.0,1,0,102,8.0,101000.0
30.0,0,2,49,3.0,49000.0
44.0,1,3,20,18.0,182000.0
35.0,0,0,51,8.0,92000.0
26.0,1,1,82,1.0,26000.0
37.0,0,2,96,12.0,125000.0
29.0,1,0,175,4.0,71000.0
51.0,1,3,20,24.0,240000.0
28.0,0,0,86,2.0,36000.0
44.0,0,2,51,15.0,152000.0
38.0,1,0,102,11.0,119000.0
30.0,0,1,82,1.0,26000.0
45.0,1,3,20,19.0,190000.0
31.0,1,0,174,6.0,85000.0
41.0,0,2,94,13.0,131000.0
27.0,1,0,174,3.0,62000.0
42.0,0,2,96,16.0,137000.0
35.0,1,3,20,9.0,112000.0
29.0,0,0,49,2.0,45000.0
33.0,1,1,82,1.0,25000.0
36.0,0,0,102,7.0,91000.0
43.0,1,3,20,17.0,179000.0
31.0,0,0,175,5.0,74000.0
49.0,1,2,96,23.0,228000.0
28.0,0,0,86,2.0,37000.0
45.0,0,3,20,19.0,193000.0
38.0,1,0,102,11.0,119000.0
30.0,0,1,82,1.0,25000.0
45.0,1,2,96,20.0,204000.0
27.0,0,0,174,3.0,61000.0
41.0,1,3,20,15.0,157000.0
35.0,0,2,51,8.0,92000.0
26.0,1,0,175,1.0,52000.0
30.0,0,0,94,4.0,58000.0
48.0,1,3,20,22.0,219000.0
32.0,0,2,96,6.0,77000.0
34.0,1,0,102,8.0,104000.0
31.0,0,1,82,1.0,25000.0
45.0,1,2,96,20.0,204000.0
28.0,0,0,86,2.0,37000.0
44.0,0,3,20,18.0,183000.0
38.0,1,0,102,11.0,119000.0
30.0,0,1,82,1.0,25000.0
45.0,1,2,96,20.0,204000.0
27.0,0,0,174,3.0,61000.0
41.0,1,3,20,15.0,157000.0
35.0,0,2,51,8.0,92000.0
26.0,1,0,175,1.0,52000.0
30.0,0,0,94,4.0,58000.0
48.0,1,3,20,22.0,219000.0
32.0,0,2,96,6.0,77000.0
34.0,1,0,102,8.0,104000.0
31.0,0,1,82,1.0,25000.0
45.0,1,2,96,20.0,204000.0
28.0,0,0,86,2.0,37000.0
44.0,0,3,20,18.0,183000.0
38.0,1,0,102,11.0,119000.0
30.0,0,1,82,1.0,25000.0
45.0,1,2,96,20.0,204000.0
27.0,0,0,174,3.0,61000.0
41.0,1,3,20,15.0,157000.0
35.0,0,2,51,8.0,92000.0
26.0,1,0,175,1.0,52000.0
30.0,0,0,94,4.0,58000.0
48.0,1,3,20,22.0,219000.0
32.0,0,2,96,6.0,77000.0
34.0,1,0,102,8.0,104000.0
31.0,0,1,82,1.0,25000.0
45.0,1,2,96,20.0,204000.0
28.0,0,0,86,2.0,37000.0
44.0,0,3,20,18.0,183000.0
38.0,1,0,102,11.0,119000.0
30.0,0,1,82,1.0,25000.0
45.0,1,2,96,20.0,204000.0
27.0,0,0,174,3.0,61000.0
41.0,1,3,20,15.0,157000.0
35.0,0,2,51,8.0,92000.0
26.0,1,0,175,1.0,52000.0
30.0,0,0,94,4.0,58000.0
48.0,1,3,20,22.0,219000.0
32.0,0,2,96,6.0,77000.0
34.0,1,0,102,8.0,104000.0
31.0,0,1,82,1.0,25000.0
45.0,1,2,96,20.0,204000.0
28.0,0,0,86,2.0,37000.0
44.0,0,3,20,18.0,183000.0
38.0,1,0,102,11.0,119000.0
30.0,0,1,82,1.0,25000.0
45.0,1,2,96,20.0,204000.0
27.0,0,0,174,3.0,61000.0
41.0,1,3,20,15.0,157000.0
35.0,0,2,51,8.0,92000.0
26.0,1,0,175,1.0,52000.0
30.0,0,0,94,4.0,58000.0
48.0,1,3,20,22.0,219000.0
32.0,0,2,96,6.0,77000.0
34.0,1,0,102,8.0,104000.0
31.0,0,1,82,1.0,25000.0
45.0,1,2,96,20.0,204000.0
28.0,0,0,86,2.0,37000.0
44.0,0,3,20,18.0,183000.0
38.0,1,0,102,11.0,119000.0
30.0,0,1,82,1.0,25000.0
45.0,1,2,96,20.0,204000.0
27.0,0,0,174,3.0,61000.0
41.0,1,3,20,15.0,157000.0
35.0,0,2,51,8.0,92000.0
26.0,1,0,175,1.0,52000.0
30.0,0,0,94,4.0,58000.0
48.0,1,3,20,22.0,219000.0
32.0,0,2,96,6.0,77000.0
34.0,1,0,102,8.0,104000.0
31.0,0,1,82,1.0,25000.0
45.0,1,2,96,20.0,204000.0
28.0,0,0,86,2.0,37000.0
44.0,0,3,20,18.0,183000.0
38.0,1,0,102,11.0,119000.0
30.0,0,1,82,1.0,25000.0
45.0,1,2,96,20.0,204000.0
27.0,0,0,174,3.0,61000.0
41.0,1,3,20,15.0,157000.0
35.0,0,2,51,8.0,92000.0
26.0,1,0,175,1.0,52000.0
30.0,0,0,94,4.0,58000.0
48.0,1,3,20,22.0,219000.0
32.0,0,2,96,6.0,77000.0
34.0,1,0,102,8.0,104000.0
31.0,0,1,82,1.0,25000.0
45.0,1,2,96,20.0,204000.0
28.0,0,0,86,2.0,37000.0
44.0,0,3,20,18.0,183000.0
38.0,1,0,102,11.0,119000.0
30.0,0,1,82,1.0,25000.0
45.0,1,2,96,20.0,204000.0
27.0,0,0,174,3.0,61000.0
41.0,1,3,20,15.0,157000.0
35.0,0,2,51,8.0,92000.0
26.0,1,0,175,1.0,52000.0
30.0,0,0,94,4.0,58000.0
48.0,1,3,20,22.0,219000.0
32.0,0,2,96,6.0,77000.0
31.0,0,2,30,6.0,95000.0
28.0,1,0,90,2.0,45000.0
29.0,0,2,135,4.0,70000.0
35.0,1,3,139,10.0,110000.0
26.0,0,1,190,1.0,35000.0
32.0,1,0,70,5.0,60000.0
27.0,0,2,190,2.0,50000.0
39.0,1,2,30,12.0,120000.0
23.0,0,0,70,1.0,32000.0
30.0,1,0,190,4.0,65000.0
26.0,0,0,69,1.0,35000.0
42.0,1,3,139,14.0,130000.0
34.0,0,2,30,9.0,95000.0
28.0,1,1,92,2.0,43000.0
31.0,0,0,69,4.0,50000.0
29.0,1,0,190,3.0,60000.0
35.0,0,2,135,8.0,80000.0
26.0,1,2,90,2.0,48000.0
40.0,0,3,30,13.0,125000.0
34.0,1,0,190,7.0,85000.0
26.0,0,0,70,2.0,42000.0
29.0,1,2,135,4.0,70000.0
25.0,0,1,91,1.0,32000.0
33.0,1,2,190,6.0,80000.0
27.0,0,0,70,2.0,42000.0
31.0,1,3,139,7.0,90000.0
29.0,0,2,190,4.0,65000.0
24.0,1,0,90,1.0,40000.0
42.0,0,2,135,12.0,110000.0
34.0,1,2,30,10.0,105000.0
28.0,0,0,70,3.0,50000.0
33.0,1,3,30,8.0,95000.0
29.0,0,0,190,3.0,60000.0
25.0,1,1,70,2.0,40000.0
26.0,0,2,135,2.0,55000.0
30.0,1,0,190,5.0,70000.0
24.0,0,1,91,1.0,32000.0
31.0,1,2,30,7.0,90000.0
27.0,0,0,190,2.0,50000.0
35.0,1,3,139,10.0,110000.0
26.0,0,0,70,1.0,32000.0
32.0,1,2,190,6.0,80000.0
29.0,0,2,135,4.0,70000.0
25.0,1,1,190,2.0,45000.0
33.0,0,0,70,7.0,65000.0
27.0,1,2,190,2.0,50000.0
28.0,0,0,69,3.0,45000.0
34.0,1,3,30,9.0,95000.0
